rssi,snr,pdr,latency_ms,retries,etx,queue_pct,battery_pct,temperature_c,time_on_air_s,spreading_factor,bandwidth_khz,link_success,data_type
-102.97,0.04,0.9649,191.48,0,1.036,17.33,91.09,55.84,0.1336,8,125,0,SYNTHETIC-DEMO
-78.47,7.32,1.0,536.07,0,1.0,36.95,65.67,54.94,0.4526,10,125,1,SYNTHETIC-DEMO
-104.07,-0.73,0.9036,83.58,0,1.107,17.66,95.84,48.23,0.0334,8,500,1,SYNTHETIC-DEMO
-117.33,-4.21,0.6336,1288.01,1,1.578,75.58,48.79,51.97,0.4526,10,125,0,SYNTHETIC-DEMO
-98.71,-1.8,0.7597,483.47,1,1.316,32.2,61.17,37.69,0.1336,8,125,0,SYNTHETIC-DEMO
-71.45,6.58,1.0,624.18,0,1.0,61.8,20.26,17.63,0.4526,10,125,1,SYNTHETIC-DEMO
-116.54,-7.97,0.2991,2000.0,4,3.343,64.2,26.89,57.19,1.8104,12,125,0,SYNTHETIC-DEMO
-88.96,0.85,0.897,366.71,0,1.115,86.53,17.37,35.29,0.0719,7,125,1,SYNTHETIC-DEMO
-116.4,3.13,1.0,295.2,0,1.0,23.37,72.06,48.9,0.2468,11,500,1,SYNTHETIC-DEMO
-121.8,-5.14,0.5847,816.42,1,1.71,61.66,73.05,57.72,0.2468,9,125,1,SYNTHETIC-DEMO
-100.38,1.6,0.9595,686.48,0,1.042,74.02,80.9,43.22,0.4526,10,125,1,SYNTHETIC-DEMO
-82.24,4.35,0.9266,217.92,0,1.079,34.87,78.48,29.83,0.1234,9,250,1,SYNTHETIC-DEMO
-107.13,-1.55,0.8665,463.23,1,1.154,13.62,95.08,23.04,0.1336,8,125,0,SYNTHETIC-DEMO
-96.03,1.46,0.8539,67.1,0,1.171,22.4,29.7,52.29,0.036,7,250,1,SYNTHETIC-DEMO
-93.06,0.89,0.9135,375.76,0,1.095,86.2,19.67,44.77,0.0719,7,125,1,SYNTHETIC-DEMO
-70.32,9.5,1.0,472.27,0,1.0,91.3,90.66,46.44,0.1234,9,250,1,SYNTHETIC-DEMO
-71.77,4.55,1.0,1962.84,0,1.0,59.14,31.06,35.54,1.8104,12,125,1,SYNTHETIC-DEMO
-124.85,-11.4,0.1661,2000.0,7,6.021,54.16,80.29,24.76,0.2263,10,250,0,SYNTHETIC-DEMO
-98.1,1.16,0.9003,715.66,1,1.111,84.98,95.05,59.14,0.1336,8,125,1,SYNTHETIC-DEMO
-82.35,8.33,1.0,707.57,0,1.0,77.71,44.27,45.22,0.4526,10,125,1,SYNTHETIC-DEMO
-69.59,5.33,0.9571,636.67,0,1.045,63.71,53.69,15.0,0.4526,10,125,1,SYNTHETIC-DEMO
-121.82,-2.71,0.745,731.24,1,1.342,89.01,30.15,50.2,0.1336,8,125,1,SYNTHETIC-DEMO
-84.16,6.31,0.9501,370.61,0,1.053,91.0,63.33,53.05,0.018,7,500,1,SYNTHETIC-DEMO
-70.27,12.89,0.9535,287.01,0,1.049,71.38,23.29,47.27,0.0719,7,125,1,SYNTHETIC-DEMO
-108.42,4.42,1.0,1273.58,0,1.0,89.06,11.02,57.39,0.9871,11,125,0,SYNTHETIC-DEMO
-111.66,-0.88,0.9335,548.47,0,1.071,39.5,90.47,49.71,0.4526,10,125,1,SYNTHETIC-DEMO
-94.59,0.93,0.849,341.31,0,1.178,91.78,34.92,64.97,0.0334,8,500,1,SYNTHETIC-DEMO
-62.43,3.73,1.0,183.76,0,1.0,19.03,25.51,58.28,0.1336,8,125,1,SYNTHETIC-DEMO
-79.96,8.43,1.0,727.12,0,1.0,79.31,79.77,28.41,0.4526,10,125,1,SYNTHETIC-DEMO
-97.41,4.61,1.0,1041.54,0,1.0,9.02,60.52,20.18,0.9871,11,125,1,SYNTHETIC-DEMO
-123.64,-6.81,0.3052,865.91,2,3.277,77.17,41.4,38.75,0.1132,10,500,0,SYNTHETIC-DEMO
-88.81,4.03,0.8862,317.74,0,1.128,37.46,56.74,36.65,0.2468,9,125,1,SYNTHETIC-DEMO
-102.33,-4.18,0.4877,401.07,1,2.05,46.93,22.09,18.47,0.0719,7,125,1,SYNTHETIC-DEMO
-112.93,-5.33,0.4866,1083.48,2,2.055,22.32,87.79,17.61,0.2468,9,125,0,SYNTHETIC-DEMO
-92.49,-2.75,0.7687,438.12,1,1.301,54.53,32.6,15.47,0.0719,7,125,1,SYNTHETIC-DEMO
-102.81,0.24,0.8514,542.47,0,1.174,25.48,65.57,15.29,0.4526,10,125,1,SYNTHETIC-DEMO
-122.48,-7.02,0.2974,956.35,2,3.363,77.95,71.76,43.04,0.1336,8,125,0,SYNTHETIC-DEMO
-77.84,9.91,0.9476,437.51,0,1.055,75.39,20.84,31.07,0.2263,10,250,1,SYNTHETIC-DEMO
-77.38,6.48,1.0,248.48,0,1.0,65.54,10.64,15.69,0.0668,8,250,1,SYNTHETIC-DEMO
-84.78,5.04,1.0,269.02,0,1.0,23.24,61.02,26.7,0.2263,10,250,1,SYNTHETIC-DEMO
-70.35,7.45,1.0,184.73,0,1.0,18.71,46.93,60.49,0.1336,8,125,1,SYNTHETIC-DEMO
-111.79,2.58,1.0,176.05,0,1.0,26.25,99.02,62.06,0.0668,8,250,0,SYNTHETIC-DEMO
-106.4,3.48,0.8985,343.6,0,1.113,34.6,62.93,29.25,0.2468,9,125,1,SYNTHETIC-DEMO
-95.19,0.6,0.8931,369.82,1,1.12,36.61,90.86,47.05,0.0719,7,125,1,SYNTHETIC-DEMO
-121.09,-4.23,0.6398,1030.53,0,1.563,23.2,52.41,33.64,0.9871,11,125,0,SYNTHETIC-DEMO
-67.57,13.06,1.0,530.03,0,1.0,81.36,65.65,30.91,0.2468,9,125,1,SYNTHETIC-DEMO
-93.11,-2.39,0.8005,701.17,1,1.249,29.61,57.08,48.58,0.2468,9,125,1,SYNTHETIC-DEMO
-103.9,0.08,0.9629,499.72,0,1.038,12.12,34.69,36.78,0.4526,10,125,1,SYNTHETIC-DEMO
-93.93,0.29,0.7964,1045.78,0,1.256,16.54,33.49,38.95,0.9871,11,125,1,SYNTHETIC-DEMO
-103.87,4.19,1.0,389.17,0,1.0,52.86,86.47,36.3,0.2468,9,125,0,SYNTHETIC-DEMO
-106.39,0.26,0.8194,1038.07,0,1.22,8.16,70.63,58.24,0.9871,11,125,1,SYNTHETIC-DEMO
-95.88,-5.05,0.5435,506.68,2,1.84,56.36,71.21,30.09,0.018,7,500,0,SYNTHETIC-DEMO
-93.68,0.13,0.8003,323.69,1,1.249,56.64,63.07,53.51,0.018,7,500,1,SYNTHETIC-DEMO
-96.83,5.7,0.9454,239.1,0,1.058,69.25,41.63,35.05,0.0617,9,500,1,SYNTHETIC-DEMO
-89.38,5.78,1.0,153.71,0,1.0,37.96,55.16,31.54,0.0668,8,250,1,SYNTHETIC-DEMO
-74.08,2.83,0.8969,174.19,0,1.115,50.67,41.14,19.52,0.0334,8,500,1,SYNTHETIC-DEMO
-121.28,-8.74,0.2397,749.44,3,4.173,7.98,33.32,29.42,0.0668,8,250,1,SYNTHETIC-DEMO
-72.25,7.21,0.9103,283.47,0,1.099,75.64,63.92,32.07,0.0334,8,500,1,SYNTHETIC-DEMO
-110.15,-2.73,0.7786,597.0,0,1.284,45.44,21.41,23.18,0.4526,10,125,1,SYNTHETIC-DEMO
-108.61,-3.05,0.6995,765.32,2,1.43,43.35,46.98,30.59,0.1234,9,250,1,SYNTHETIC-DEMO
-86.03,2.08,0.8481,1952.3,0,1.179,54.49,94.84,59.66,1.8104,12,125,1,SYNTHETIC-DEMO
-61.58,7.55,0.9442,613.82,0,1.059,60.24,97.35,49.88,0.4526,10,125,1,SYNTHETIC-DEMO
-123.87,1.93,0.9376,305.6,0,1.067,79.36,61.7,64.36,0.0334,8,500,1,SYNTHETIC-DEMO
-81.25,3.41,0.9951,417.5,0,1.005,86.78,84.95,22.21,0.1336,8,125,1,SYNTHETIC-DEMO
-79.7,2.77,0.9919,431.72,0,1.008,85.04,26.45,46.92,0.1336,8,125,1,SYNTHETIC-DEMO
-87.71,4.84,1.0,544.58,0,1.0,45.5,88.04,59.03,0.4526,10,125,1,SYNTHETIC-DEMO
-124.37,-6.45,0.3468,1004.69,4,2.883,73.66,49.54,21.46,0.036,7,250,0,SYNTHETIC-DEMO
-85.59,0.38,0.7983,222.43,0,1.253,58.47,67.08,59.17,0.036,7,250,1,SYNTHETIC-DEMO
-117.52,-5.26,0.4278,2000.0,2,2.338,79.05,14.8,31.62,0.9871,11,125,0,SYNTHETIC-DEMO
-119.93,-5.19,0.3994,2000.0,6,2.504,18.46,42.93,48.14,0.2468,9,125,0,SYNTHETIC-DEMO
-79.76,6.57,1.0,83.65,0,1.0,12.8,36.78,45.34,0.018,7,500,1,SYNTHETIC-DEMO
-79.48,6.22,0.9189,345.95,0,1.088,85.14,37.02,40.6,0.036,7,250,0,SYNTHETIC-DEMO
-67.16,4.66,0.9511,1302.5,0,1.051,88.83,22.36,28.47,0.9871,11,125,1,SYNTHETIC-DEMO
-124.78,-4.06,0.5215,2000.0,3,1.917,43.15,70.9,30.2,0.4936,11,250,0,SYNTHETIC-DEMO
-100.38,3.03,0.9645,142.94,0,1.037,18.83,60.82,25.68,0.1336,8,125,1,SYNTHETIC-DEMO
-124.2,-9.82,0.0663,2000.0,7,10.0,79.68,60.77,37.69,0.1336,8,125,0,SYNTHETIC-DEMO
-101.3,-3.04,0.7391,463.47,0,1.353,71.31,32.0,47.28,0.2263,10,250,0,SYNTHETIC-DEMO
-93.04,1.13,0.9188,508.0,0,1.088,82.0,27.57,21.51,0.2263,10,250,1,SYNTHETIC-DEMO
-90.57,3.13,0.9619,596.24,0,1.04,56.54,50.36,20.31,0.4526,10,125,0,SYNTHETIC-DEMO
-101.86,0.44,0.9882,617.01,0,1.012,92.7,34.35,59.17,0.2468,9,125,1,SYNTHETIC-DEMO
-77.86,5.39,0.9488,1146.19,0,1.054,56.57,13.93,51.13,0.9871,11,125,1,SYNTHETIC-DEMO
-97.99,-4.51,0.5253,448.15,2,1.904,23.67,79.54,22.01,0.0334,8,500,1,SYNTHETIC-DEMO
-91.39,5.7,1.0,155.45,0,1.0,45.71,31.17,51.61,0.036,7,250,1,SYNTHETIC-DEMO
-72.99,3.28,0.9331,539.91,0,1.072,41.29,99.6,49.73,0.4526,10,125,1,SYNTHETIC-DEMO
-113.67,1.31,0.9916,314.44,0,1.008,36.31,66.06,18.64,0.2468,9,125,1,SYNTHETIC-DEMO
-104.14,3.05,0.9709,1177.28,0,1.03,66.75,85.76,22.22,0.9871,11,125,1,SYNTHETIC-DEMO
-91.11,-1.67,0.6914,426.03,1,1.446,72.79,57.43,53.14,0.036,7,250,1,SYNTHETIC-DEMO
-75.1,7.46,0.9576,602.93,0,1.044,56.72,92.9,25.98,0.4526,10,125,1,SYNTHETIC-DEMO
-97.35,5.43,0.9846,386.67,0,1.016,80.08,26.03,61.15,0.1336,8,125,1,SYNTHETIC-DEMO
-120.27,-3.01,0.7455,946.71,2,1.341,80.38,35.7,57.1,0.1234,9,250,0,SYNTHETIC-DEMO
-60.73,3.88,1.0,238.15,0,1.0,66.23,25.77,56.85,0.0719,7,125,1,SYNTHETIC-DEMO
-78.99,5.12,1.0,345.31,0,1.0,37.19,84.11,24.0,0.2468,9,125,1,SYNTHETIC-DEMO
-78.02,8.41,1.0,781.31,0,1.0,92.05,26.65,63.31,0.4526,10,125,1,SYNTHETIC-DEMO
-94.77,7.19,0.9353,525.61,1,1.069,40.15,63.72,42.6,0.1336,8,125,1,SYNTHETIC-DEMO
-89.44,2.16,0.9381,95.46,0,1.066,15.14,67.09,28.42,0.036,7,250,1,SYNTHETIC-DEMO
-60.39,4.07,0.9823,435.6,0,1.018,64.53,87.39,54.4,0.2468,9,125,1,SYNTHETIC-DEMO
-86.32,11.08,1.0,664.34,0,1.0,73.98,26.12,50.09,0.4526,10,125,1,SYNTHETIC-DEMO
-110.77,-3.12,0.7748,457.61,0,1.291,89.08,77.11,35.32,0.1336,8,125,1,SYNTHETIC-DEMO
-62.32,14.48,0.9991,181.55,0,1.001,17.53,24.76,52.38,0.1336,8,125,1,SYNTHETIC-DEMO
-90.05,1.59,0.8614,173.34,0,1.161,16.16,99.89,60.81,0.1336,8,125,1,SYNTHETIC-DEMO
-123.66,-3.99,0.6772,1223.33,0,1.477,69.03,89.17,62.02,0.9871,11,125,1,SYNTHETIC-DEMO
-87.73,0.67,0.8115,228.42,0,1.232,64.15,26.06,49.78,0.0334,8,500,1,SYNTHETIC-DEMO
-120.42,-7.44,0.2644,491.74,2,3.782,41.36,75.27,32.38,0.036,7,250,0,SYNTHETIC-DEMO
-90.71,8.66,0.9954,375.44,0,1.005,55.95,94.31,59.52,0.2263,10,250,1,SYNTHETIC-DEMO
-71.35,10.45,0.9273,187.65,0,1.078,13.33,18.36,24.32,0.1234,9,250,1,SYNTHETIC-DEMO
-89.97,2.41,0.9252,331.94,1,1.081,45.25,71.19,64.96,0.036,7,250,1,SYNTHETIC-DEMO
-100.73,3.09,0.9965,1125.72,0,1.004,67.57,91.02,58.02,0.9052,12,250,1,SYNTHETIC-DEMO
-67.63,5.72,1.0,465.33,0,1.0,66.91,67.65,58.21,0.2468,9,125,1,SYNTHETIC-DEMO
-64.71,8.83,1.0,349.53,0,1.0,40.3,61.78,56.8,0.2468,9,125,1,SYNTHETIC-DEMO
-102.41,-0.25,0.8848,402.62,0,1.13,77.88,13.33,53.34,0.1336,8,125,1,SYNTHETIC-DEMO
-92.57,-0.8,0.8018,2000.0,3,1.247,60.98,55.66,29.79,0.9871,11,125,0,SYNTHETIC-DEMO
-61.11,6.61,0.8929,236.25,0,1.12,74.99,92.06,22.87,0.018,7,500,1,SYNTHETIC-DEMO
-113.42,-9.97,0.1418,2000.0,7,7.05,77.56,89.58,15.15,0.1336,8,125,0,SYNTHETIC-DEMO
-105.62,-4.79,0.5335,438.32,1,1.875,47.48,46.37,17.86,0.0719,7,125,1,SYNTHETIC-DEMO
-97.15,7.11,1.0,540.02,0,1.0,37.64,51.43,54.38,0.4526,10,125,1,SYNTHETIC-DEMO
-118.44,-10.83,0.1747,2000.0,5,5.726,54.64,41.55,40.48,0.2468,9,125,0,SYNTHETIC-DEMO
-107.32,-1.95,0.7196,160.6,0,1.39,40.62,89.12,23.64,0.0617,9,500,1,SYNTHETIC-DEMO
-89.6,3.14,1.0,141.72,0,1.0,28.72,38.51,61.26,0.0719,7,125,1,SYNTHETIC-DEMO
-110.15,-3.41,0.5938,614.42,1,1.684,73.29,46.44,44.42,0.1234,9,250,1,SYNTHETIC-DEMO
-80.39,7.96,1.0,575.32,0,1.0,53.27,43.69,30.53,0.4526,10,125,0,SYNTHETIC-DEMO
-102.4,-1.56,0.7043,64.86,0,1.42,21.91,67.53,51.99,0.0334,8,500,1,SYNTHETIC-DEMO
-119.16,-1.45,0.7589,1100.51,1,1.318,11.65,11.72,54.03,0.4526,10,125,1,SYNTHETIC-DEMO
-75.31,8.1,0.9463,181.02,0,1.057,45.87,41.63,45.41,0.0668,8,250,1,SYNTHETIC-DEMO
-88.12,-1.77,0.8545,697.8,0,1.17,76.84,97.88,48.35,0.4526,10,125,1,SYNTHETIC-DEMO
-71.38,11.22,1.0,118.94,0,1.0,20.86,30.0,37.18,0.0719,7,125,1,SYNTHETIC-DEMO
-101.59,-1.5,0.7851,760.77,1,1.274,50.3,24.39,42.74,0.2468,9,125,1,SYNTHETIC-DEMO
-123.74,-12.2,0.0019,2000.0,7,10.0,61.37,69.86,25.44,1.8104,12,125,0,SYNTHETIC-DEMO
-121.97,-3.84,0.5784,2000.0,2,1.729,81.21,42.31,59.77,1.8104,12,125,1,SYNTHETIC-DEMO
-73.3,5.67,1.0,196.3,0,1.0,10.07,41.22,51.48,0.1336,8,125,1,SYNTHETIC-DEMO
-98.31,6.12,1.0,232.12,0,1.0,36.83,63.29,56.69,0.1336,8,125,0,SYNTHETIC-DEMO
-61.53,13.45,0.9178,310.64,0,1.09,74.63,43.53,51.87,0.0719,7,125,1,SYNTHETIC-DEMO
-71.03,4.08,0.8772,1232.55,0,1.14,79.0,82.66,29.11,0.9871,11,125,1,SYNTHETIC-DEMO
-123.95,-2.67,0.7276,415.37,0,1.374,60.72,80.46,63.94,0.2468,9,125,1,SYNTHETIC-DEMO
-68.45,5.45,1.0,183.45,0,1.0,51.86,33.04,17.63,0.0334,8,500,1,SYNTHETIC-DEMO
-111.16,-8.59,0.0967,1770.78,7,10.0,50.07,74.58,40.07,0.0719,7,125,0,SYNTHETIC-DEMO
-93.39,-0.5,0.8739,1295.78,0,1.144,89.15,47.71,48.83,0.9871,11,125,1,SYNTHETIC-DEMO
-92.1,-2.68,0.7798,585.43,0,1.282,88.21,33.52,23.57,0.2468,9,125,1,SYNTHETIC-DEMO
-121.12,-5.33,0.39,992.64,2,2.564,86.75,64.43,49.95,0.1336,8,125,0,SYNTHETIC-DEMO
-116.83,2.55,0.9258,439.29,0,1.08,85.73,42.01,42.44,0.1336,8,125,1,SYNTHETIC-DEMO
-97.5,0.9,0.8339,409.8,0,1.199,79.55,90.22,57.49,0.1336,8,125,1,SYNTHETIC-DEMO
-83.23,5.81,0.8946,519.33,1,1.118,40.08,92.96,56.74,0.1234,9,250,1,SYNTHETIC-DEMO
-107.81,-5.46,0.4525,414.24,0,2.21,58.51,21.06,40.67,0.2468,11,500,1,SYNTHETIC-DEMO
-90.78,0.41,0.93,1157.83,0,1.075,59.63,11.41,56.93,0.9871,11,125,1,SYNTHETIC-DEMO
-100.36,1.82,1.0,383.2,0,1.0,79.88,98.13,61.26,0.1336,8,125,1,SYNTHETIC-DEMO
-84.03,3.75,0.9324,555.78,0,1.072,43.46,49.78,26.97,0.4526,10,125,1,SYNTHETIC-DEMO
-97.41,-1.88,0.7294,788.35,1,1.371,94.0,23.09,53.22,0.1336,8,125,1,SYNTHETIC-DEMO
-69.64,11.1,1.0,184.6,0,1.0,10.75,35.64,55.38,0.1336,8,125,1,SYNTHETIC-DEMO
-61.06,10.23,1.0,915.53,0,1.0,11.16,27.75,32.0,0.9052,12,250,1,SYNTHETIC-DEMO
-65.65,15.0,0.9368,177.0,0,1.067,8.66,34.93,21.05,0.1336,8,125,1,SYNTHETIC-DEMO
-114.04,-1.2,0.7441,852.99,2,1.344,62.62,85.01,46.6,0.1336,8,125,1,SYNTHETIC-DEMO
-95.28,-2.79,0.7761,1872.67,0,1.288,24.23,41.74,33.53,1.8104,12,125,1,SYNTHETIC-DEMO
-95.18,1.61,0.8605,153.37,0,1.162,48.18,35.84,18.53,0.018,7,500,0,SYNTHETIC-DEMO
-70.37,3.19,0.9507,515.37,0,1.052,27.41,36.55,45.49,0.4526,10,125,1,SYNTHETIC-DEMO
-101.78,6.57,1.0,524.83,0,1.0,11.84,48.76,21.2,0.4936,11,250,1,SYNTHETIC-DEMO
-89.28,-0.78,0.819,281.02,0,1.221,10.04,42.43,42.26,0.2468,9,125,1,SYNTHETIC-DEMO
-85.4,7.55,1.0,259.08,0,1.0,64.38,34.12,55.39,0.0719,7,125,1,SYNTHETIC-DEMO
-117.75,-1.1,0.885,288.03,0,1.13,51.22,70.27,46.87,0.1336,8,125,1,SYNTHETIC-DEMO
-88.73,0.43,0.9056,565.28,1,1.104,80.97,19.32,62.51,0.0719,7,125,1,SYNTHETIC-DEMO
-108.96,-1.09,0.767,184.77,0,1.304,18.93,80.07,49.42,0.1336,8,125,1,SYNTHETIC-DEMO
-111.57,-2.0,0.7138,466.02,0,1.401,75.53,50.93,29.16,0.2263,10,250,0,SYNTHETIC-DEMO
-108.73,0.73,1.0,374.61,0,1.0,74.01,20.27,28.85,0.1336,8,125,1,SYNTHETIC-DEMO
-118.54,-4.02,0.6594,469.33,1,1.517,5.34,73.72,47.42,0.1336,8,125,0,SYNTHETIC-DEMO
-120.47,-7.46,0.2364,2000.0,6,4.231,92.1,58.19,50.36,0.2468,9,125,0,SYNTHETIC-DEMO
-82.95,6.22,0.9246,368.51,0,1.082,46.19,19.34,31.81,0.2468,9,125,1,SYNTHETIC-DEMO
-63.84,11.02,0.9546,678.51,0,1.048,65.93,33.56,42.89,0.4936,11,250,1,SYNTHETIC-DEMO
-80.28,1.67,0.9994,351.55,0,1.001,70.55,48.77,48.36,0.1336,8,125,1,SYNTHETIC-DEMO
-104.73,-9.25,0.1735,2000.0,7,5.764,50.46,67.75,15.93,0.4526,10,125,0,SYNTHETIC-DEMO
-103.22,1.26,0.9626,314.3,0,1.039,11.53,16.63,46.14,0.2468,9,125,1,SYNTHETIC-DEMO
-89.81,3.85,1.0,135.42,0,1.0,21.92,60.87,26.55,0.0668,8,250,1,SYNTHETIC-DEMO
-68.69,9.34,1.0,283.46,0,1.0,62.04,59.65,18.42,0.1336,8,125,1,SYNTHETIC-DEMO
-111.84,1.66,1.0,241.87,0,1.0,46.57,43.42,59.47,0.1336,8,125,1,SYNTHETIC-DEMO
-94.55,4.43,1.0,291.67,0,1.0,14.05,60.46,64.28,0.2468,9,125,1,SYNTHETIC-DEMO
-92.57,6.38,1.0,251.6,0,1.0,58.54,25.38,29.81,0.0719,7,125,1,SYNTHETIC-DEMO
-64.47,11.62,0.9211,621.25,0,1.086,47.34,53.88,21.79,0.4936,11,250,1,SYNTHETIC-DEMO
-90.15,2.97,1.0,500.17,0,1.0,77.74,83.07,57.04,0.2468,9,125,1,SYNTHETIC-DEMO
-74.24,2.14,0.8581,1059.59,0,1.165,31.95,46.16,17.08,0.9871,11,125,1,SYNTHETIC-DEMO
-119.29,0.57,0.9383,311.16,0,1.066,72.28,24.73,29.65,0.0719,7,125,1,SYNTHETIC-DEMO
-103.75,-1.67,0.8397,418.12,0,1.191,80.58,41.22,64.7,0.1336,8,125,0,SYNTHETIC-DEMO
-85.26,1.57,0.899,137.26,0,1.112,5.13,14.55,37.98,0.0719,7,125,1,SYNTHETIC-DEMO
-80.95,6.99,0.9125,132.22,0,1.096,6.8,17.18,18.3,0.0668,8,250,1,SYNTHETIC-DEMO
-67.46,1.71,0.921,1150.67,0,1.086,56.38,64.11,37.26,0.9871,11,125,1,SYNTHETIC-DEMO
-86.62,0.76,0.8571,103.88,0,1.167,16.76,43.64,57.09,0.0719,7,125,1,SYNTHETIC-DEMO
-106.18,-3.75,0.6416,251.77,0,1.559,50.66,94.76,56.59,0.1336,8,125,1,SYNTHETIC-DEMO
-89.96,0.21,0.7962,194.71,0,1.256,55.95,60.01,55.67,0.018,7,500,0,SYNTHETIC-DEMO
-78.75,12.09,0.9086,713.63,2,1.101,7.91,31.46,42.78,0.1336,8,125,1,SYNTHETIC-DEMO
-74.02,6.21,1.0,560.92,0,1.0,41.66,72.52,38.6,0.4526,10,125,1,SYNTHETIC-DEMO
-63.6,6.86,0.919,273.24,0,1.088,68.51,78.62,62.4,0.0617,9,500,1,SYNTHETIC-DEMO
-112.6,-3.32,0.6339,523.72,0,1.578,20.7,47.61,63.49,0.4526,10,125,1,SYNTHETIC-DEMO
-82.04,7.48,1.0,364.93,0,1.0,71.72,58.62,43.26,0.1336,8,125,1,SYNTHETIC-DEMO
-111.98,-9.67,0.0389,2000.0,7,10.0,64.88,83.02,39.05,0.9871,11,125,0,SYNTHETIC-DEMO
-104.34,-0.68,0.7789,491.68,0,1.284,19.93,67.64,28.16,0.4526,10,125,1,SYNTHETIC-DEMO
-115.72,-5.52,0.5297,1316.36,3,1.888,92.11,71.33,15.79,0.1336,8,125,0,SYNTHETIC-DEMO
-74.76,7.25,0.9687,184.85,0,1.032,50.84,60.63,35.32,0.0668,8,250,1,SYNTHETIC-DEMO
-65.59,4.59,0.9522,2000.0,1,1.05,13.28,73.41,25.83,0.9871,11,125,1,SYNTHETIC-DEMO
-123.05,-6.39,0.3749,309.74,0,2.668,34.86,47.11,41.57,0.2468,9,125,0,SYNTHETIC-DEMO
-72.12,6.49,0.9779,621.06,0,1.023,55.19,29.28,24.16,0.4526,10,125,1,SYNTHETIC-DEMO
-109.29,-6.77,0.385,1312.06,4,2.597,26.24,52.54,15.69,0.1336,8,125,0,SYNTHETIC-DEMO
-93.35,8.19,0.9511,217.4,0,1.051,58.64,78.63,18.08,0.036,7,250,1,SYNTHETIC-DEMO
-76.37,7.36,0.9232,643.38,0,1.083,65.28,25.5,16.95,0.4526,10,125,1,SYNTHETIC-DEMO
-92.05,5.21,0.9944,117.67,0,1.006,20.71,11.37,63.41,0.0617,9,500,1,SYNTHETIC-DEMO
-109.97,-3.73,0.6184,238.42,0,1.617,33.1,36.13,17.84,0.1234,9,250,1,SYNTHETIC-DEMO
-66.1,9.23,0.9685,207.28,0,1.032,32.5,27.99,58.51,0.1234,9,250,1,SYNTHETIC-DEMO
-86.42,-0.81,0.8179,357.05,1,1.223,9.7,62.95,30.59,0.0719,7,125,1,SYNTHETIC-DEMO
-64.47,6.64,1.0,778.89,0,1.0,91.66,20.75,26.11,0.4526,10,125,1,SYNTHETIC-DEMO
-69.97,4.36,1.0,1085.32,0,1.0,44.9,17.99,22.44,0.9871,11,125,0,SYNTHETIC-DEMO
-68.02,9.03,0.9364,1131.76,0,1.068,56.94,15.12,36.74,0.9871,11,125,1,SYNTHETIC-DEMO
-101.49,5.6,0.9744,183.77,0,1.026,20.57,66.05,41.52,0.1336,8,125,1,SYNTHETIC-DEMO
-60.82,12.96,1.0,192.92,0,1.0,8.32,32.15,24.83,0.1336,8,125,1,SYNTHETIC-DEMO
-69.59,13.94,1.0,274.21,0,1.0,60.09,11.15,51.0,0.1132,10,500,1,SYNTHETIC-DEMO
-103.06,2.01,1.0,472.92,0,1.0,73.42,43.47,36.05,0.2468,9,125,1,SYNTHETIC-DEMO
-66.73,9.79,1.0,404.47,0,1.0,61.25,24.14,64.97,0.2468,9,125,1,SYNTHETIC-DEMO
-75.91,2.79,0.8857,2000.0,1,1.129,53.97,46.34,57.93,0.9871,11,125,1,SYNTHETIC-DEMO
-77.87,6.67,0.9706,529.87,0,1.03,78.83,33.62,22.5,0.2468,9,125,1,SYNTHETIC-DEMO
-124.6,-7.81,0.3168,1130.24,2,3.156,42.78,80.73,25.83,0.2468,9,125,1,SYNTHETIC-DEMO
-123.53,-2.97,0.6726,350.01,1,1.487,20.16,78.53,46.19,0.0719,7,125,0,SYNTHETIC-DEMO
-79.84,0.28,0.8941,106.11,0,1.118,12.83,81.29,50.53,0.0719,7,125,1,SYNTHETIC-DEMO
-106.89,-2.1,0.8244,324.06,0,1.213,77.44,70.02,50.92,0.0719,7,125,1,SYNTHETIC-DEMO
-121.2,-5.24,0.3802,2000.0,1,2.63,91.76,80.5,57.58,0.9871,11,125,1,SYNTHETIC-DEMO
-106.41,4.65,0.8949,260.21,0,1.117,53.38,65.2,31.41,0.1336,8,125,1,SYNTHETIC-DEMO
-70.54,3.79,0.9241,243.05,0,1.082,43.97,81.66,25.89,0.1336,8,125,1,SYNTHETIC-DEMO
-94.41,5.49,1.0,794.02,0,1.0,93.73,21.27,30.57,0.4526,10,125,1,SYNTHETIC-DEMO
-84.99,6.64,0.9458,306.22,0,1.057,19.38,69.88,21.86,0.2468,9,125,1,SYNTHETIC-DEMO
-72.97,5.86,0.97,438.25,0,1.031,64.05,57.96,39.32,0.2468,9,125,1,SYNTHETIC-DEMO
-103.98,0.44,0.8668,191.07,0,1.154,8.23,20.15,36.19,0.1336,8,125,0,SYNTHETIC-DEMO
-124.28,-6.94,0.375,1773.42,4,2.667,25.15,82.53,44.28,0.2263,10,250,0,SYNTHETIC-DEMO
-103.98,-0.94,0.8564,139.81,0,1.168,14.66,42.18,50.42,0.0719,7,125,1,SYNTHETIC-DEMO
-62.82,11.93,0.9423,224.62,0,1.061,56.63,64.26,60.47,0.0719,7,125,1,SYNTHETIC-DEMO
